,zcr,ste,rms,peak,cent,rolloff,cen_eas,cen_wes,bak_sou,bak_nor,vic_sou,vic_nor,train
6385,0.21323138223818913,-0.46374810020409174,-0.48025844689212593,-0.37738521247837276,-0.25064763827284536,0.3165979304828568,0,0,0,0,0,0,0
6386,0.24797132906792507,-0.4495059194335256,-0.45690956288440004,-0.3990373321222545,-0.030682011262705318,0.374656300882786,0,0,0,0,0,0,0
6387,-0.01862000203853175,-0.4020709990459017,-0.38087896697490764,-0.3124289495709579,-0.19767715690297036,0.3709504474530038,0,0,0,0,0,0,0
6388,-0.16362151924091065,-0.4438363264995659,-0.4476837418188801,-0.3124289495709579,-0.18256731986313515,0.2745982582786509,0,0,0,0,0,0,0
6389,-0.062422543693417154,-0.5226546580775693,-0.579631285175433,-0.6516451065615171,-0.10377168959775297,0.42283239546996176,0,0,0,0,0,0,0
6390,0.17471535423130705,-0.5685073716226973,-0.6604221640939408,-0.6372103601322625,0.3460246323268137,0.5723018171378671,0,0,0,0,0,0,0
6391,-0.15833500559290734,-0.4143491285795387,-0.4003119207953798,-0.37016783926374547,0.33857469902270354,0.5661253947548958,0,0,0,0,0,0,0
6392,-0.5956052059063313,-0.09602592629316721,0.0587640220431023,-0.00208218941467733,-0.21769659080697276,0.3499506113509009,0,0,0,0,0,0,0
6393,-0.8395400499499168,0.01584421333335822,0.20258439530079286,-0.00208218941467733,-0.39544015858532616,0.4005972748912657,0,0,0,0,0,0,0
6394,-0.8176387791224743,0.10390490430116947,0.31087888958054843,0.048439423087713485,-0.5297356252606267,0.288186387521188,0,0,0,0,0,0,0
6395,-0.5616204753120236,-0.01747635745835349,0.16051821257146176,0.048439423087713485,-0.7375641559367877,0.21159874997234496,0,0,0,0,0,0,0
6396,-0.42719198540565184,-0.2990978928900732,-0.224030056514671,-0.42790682498076354,-0.568500747027219,0.1387169658532827,0,0,0,0,0,0,0
6397,-0.33581082091873576,-0.28197178693202973,-0.19891840074551204,-0.18973360492229452,-0.4109612679857791,0.26842183589567964,0,0,0,0,0,0,0
6398,-0.6824550729806729,0.06901175540925054,0.2684496786801853,-0.05260380191706815,-0.09216425697542138,0.3944208525082944,0,0,0,0,0,0,0
6399,-1.0540214608117693,0.2827132159083326,0.5193933864707497,-0.05260380191706815,-0.8419754020222004,0.04607063010871344,0,0,0,0,0,0,0
6400,-1.0540214608117693,0.298893300199725,0.53758779515705,0.12061296318552503,-0.6644205181041277,0.12636412108734013,0,0,0,0,0,0,0
6401,-1.0185262977466032,0.2930386395028379,0.5310162942348481,0.2721778006926975,-1.1095007800835488,-0.7432761504350163,0,0,0,0,0,0,0
6402,-1.0079532704505967,0.42193473665782355,0.6726853223028808,0.286612547121952,-0.8999226582960586,-0.3269852818227512,0,0,0,0,0,0,0
6403,-1.0955583537603675,0.797908211959409,1.0550666525830723,0.32991678640971556,-1.0668486993481385,-0.6629826594563897,0,0,0,0,0,0,0
6404,-1.0804540290517863,0.7954147310091265,1.0526608965556992,0.35156890605359736,-1.2901443345917523,-1.7253273093274504,0,0,0,0,0,0,0
6405,-1.0910270563477928,0.6412919004648346,0.9007941957234581,0.35156890605359736,-1.0406231021876806,-0.693864771371246,0,0,0,0,0,0,0
6406,-1.2141273027227293,0.6730668848236897,0.9326314625823362,0.13504770961477955,-1.1868035335419758,-0.20716268759310918,0,0,0,1,0,0,1
6407,-1.1250117869421006,0.8706179881116716,1.1245434621217976,0.19278669533179763,-1.132154037448087,-0.07004611069114641,0,0,0,1,0,0,1
6408,-1.1741008422449892,1.6763399632791103,1.822709414977426,0.6619155701856474,-1.3371270941676978,-2.260205487692763,0,0,0,0,0,0,0
6409,-1.5517089599595177,2.5473775358024278,2.471425520391885,0.6619155701856474,-1.1637291431168333,-1.7883268176337577,0,0,0,0,0,0,0
6410,-1.4678799578268922,2.137851888813035,2.177305826059162,0.6186113308978839,-1.5077461262605485,-2.1860884190971075,0,0,0,0,0,0,0
6411,-1.0638392718723466,0.981548805537206,1.2281420549713657,0.3587862792682246,-1.5821693460891446,-2.3577929613437103,0,0,0,0,0,0,0
6412,-0.9437598904391268,0.5668732447465211,0.8250870194327772,1.8960852375961426,-0.5593854546000315,-0.1577513085293389,0,0,0,0,0,0,0
6413,-0.8750352130150824,0.2766972819379812,0.5126017765178779,1.8960852375961426,-1.4561484140099483,-0.06634025726136279,0,0,0,0,0,0,0
6414,-0.6839655054515312,0.024636199551621565,0.21358082313462376,-0.10312522237099792,-0.6590672630298704,0.20171647415959007,0,0,0,0,0,0,0
